Caller_ID,Dummy_Email,State,Days_in_Between,Test_variable,Outcome
28981381AKWFDIJQ,0,1,200,0,0
83520872OWCQKZZA,0,0,200,0,0
07299181IJEXXEZJ,0,0,200,0,0
66445784ODZDLFLJ,0,0,200,0,0
52640291YBUCHSUQ,0,0,200,0,0
60960605LDJELXTI,0,0,200,1,0
17422837LOYUKKYS,0,0,200,1,0
93588880VISSBFPI,0,0,200,1,0
62237268XJIOALIA,0,0,200,0,0
19052545YCTFGWBY,0,0,200,0,0
83373630OSAOKOWX,0,0,200,1,0
23543087YPOFTURF,0,1,200,1,0
95554060HZYZLRTC,0,0,200,1,0
56673830HUFJJWDF,0,0,200,0,0
35706558WCOKICBF,0,1,200,0,0
17811311IRSLADSB,0,0,200,0,0
31902021CVRUVNNN,0,0,200,0,0
17592425ZMHTFGDY,0,1,200,1,0
76297707WDIBOGFI,0,0,200,1,0
07008156KKXVHTYG,0,0,200,0,0
42680482JDPNTUNW,0,1,200,1,0
99551210PRCQYAUE,0,0,200,0,0
02823826VMDLODGV,0,0,200,0,0
39962978BBMXJTYO,0,1,200,1,0
42528130FOMSMONG,0,0,200,0,0
93225408BOYPZGPR,0,0,200,0,0
20829931NHNZHPTR,0,1,200,0,0
08494109PPRLYKMT,0,0,200,0,0
45013279MYPJMEBJ,0,0,200,1,0
25532471SKHYXQDR,0,0,200,1,0
80654490KWJMEZTX,0,1,39,1,1
46529545PGSPEJJS,0,0,200,0,0
62462117MBVXVNNH,0,0,200,1,0
94602871LSVMBFPV,0,0,200,1,0
29620472LMZCPVBC,1,1,200,0,0
79712716FXOSXQXV,0,0,200,1,0
14448460OEXWKTAZ,0,1,200,0,0
35820467KPIBUDVW,0,0,200,1,0
12262605TZVSJHRW,0,0,200,0,0
25505759ZJGPMNHG,0,0,200,0,0
28988570RXMZXXMU,0,0,200,0,0
25002093AYLWWITB,0,0,200,0,0
97769667JOPIJAUV,0,0,200,1,0
45910210XABWKJWU,0,0,200,1,0
90198198ZAVNCBOS,0,1,200,0,0
43524576PYJRKEMT,1,0,200,0,0
31178525QMZNCMNN,0,1,200,0,0
06011230NPSVSCTM,0,0,43,1,1
47525114ORXOZKML,0,1,200,0,0
33225005YSGCHCDU,0,1,200,1,0
57898196SELUDVNX,0,1,200,0,0
81293151TDEOBXTU,0,0,200,1,0
65253731ZEGWTDIX,0,1,200,1,0
42614374LLGUFMDU,0,1,200,0,0
59564264LQBFLWCS,0,0,200,1,0
62888385QMTEMZLJ,0,0,200,0,0
40441211FAEEBYKH,0,0,200,0,0
53437991NCHXKDXC,0,1,200,1,0
31653364EVVIUAXC,0,1,200,0,0
93789311XMELMIUB,0,0,200,1,0
77309033LRUWLJJD,1,1,200,0,0
92940151IMPVLHDE,0,0,200,0,0
34528298UQRWKXIW,0,1,200,1,0
82857874HRWRNUTD,0,0,200,1,0
54340880LOWNJUMR,1,1,200,1,0
57587201HWIKUFBW,0,1,200,0,0
82719181PKKOQSTD,0,0,200,0,0
74504753ABCOVUZE,0,1,200,0,0
33282910EUQFDYEI,0,1,200,0,0
95650959DSQAANVI,0,1,34,0,1
91330266VAKQSEDJ,1,0,200,1,0
91536258XPJLZHEF,0,0,200,1,0
65633775JWZXCOVH,0,1,200,0,0
14212190FCSWGBII,0,0,200,0,0
83059132USCLNBQF,0,1,200,1,0
95651865DLKKGLHO,0,0,200,0,0
17336944YXMHAFPJ,0,1,200,1,0
87033002LWTWCMKN,0,0,43,0,1
16805086CVVDEGPZ,0,1,200,1,0
57713403SIXZKLSJ,0,0,200,1,0
05835378TLUOQMPF,0,0,200,0,0
58951377SHNJJRYB,0,0,200,0,0
27219639UZGKAYZQ,0,0,200,0,0
46011278AGQOUCVS,0,1,200,1,0
08493373WIUMKJPE,1,0,200,0,0
23375969GHBKWDEP,0,0,200,1,0
91266903LQFEEDRX,1,1,200,1,0
29857769ZTKNJOIG,0,0,200,0,0
85886870PXOMSQVK,0,1,200,1,0
71994270IOQICVGM,0,0,200,1,0
07467534AIMYPOUR,0,1,200,1,0
13492045QHMJPCIK,0,0,200,0,0
77636357KAFOLNOI,0,0,200,1,0
87180139YNZVLYBC,0,1,200,1,0
19855590CUVGVUNX,0,1,200,0,0
60974998CWRNCSHR,0,0,200,1,0
57240970ICIXLSMJ,1,0,200,0,0
66448773SLDGONMS,0,1,200,1,0
25557621GIYZBZRR,0,1,200,0,0
76080633PZTNXOAG,0,1,200,1,0
83883588CFBFHUNN,0,0,200,1,0
83734858FNRZUFHB,0,0,200,1,0
50798201SGDUCVSA,0,1,200,1,0
47478985RIRISPMM,0,0,200,0,0
21822796MGLBYGZE,0,1,200,1,0
65240333QTEGDNWM,0,0,200,0,0
17567144ASYMLPMH,0,0,200,0,0
23961776CNMQATAY,0,0,200,1,0
52043380IIQCDFQP,0,0,200,1,0
48845268EDRPWYNO,0,0,200,1,0
62107391SCGBVXKY,0,1,200,0,0
58599690IGYLXXHK,0,1,200,1,0
03173166JPCMWYDY,0,1,200,0,0
73821306SGDYFPWM,0,0,200,1,0
80919674DDKTFRQY,1,1,200,0,0
45880229YIUBMOYT,0,1,200,0,0
51222228LGUNWJPG,0,0,200,1,0
96024456IDXIVZDZ,0,1,200,0,0
61129115FKAAVKNL,0,1,200,0,0
78587579OYVKEBOT,1,1,200,1,0
72301000AFFWFRMZ,0,1,200,1,0
76031164LWXWEJQE,0,0,200,1,0
44305005YZJCUAJW,0,1,200,0,0
03198716IVQMSYFI,0,0,200,0,0
22737210BOKGKVBC,0,0,200,0,0
71512307HTCSBTYB,0,1,200,1,0
37132444QHYRHMXO,0,1,200,0,0
81662040HLMBFYYI,0,1,200,1,0
18836302RVCWQWHX,0,0,200,0,0
80120627XZKWMIJB,1,0,200,0,0
05388737YHWDDIFQ,0,1,200,1,0
45421162OKNBMEKV,0,0,200,1,0
60692820CIKZPKRK,0,0,200,0,0
20581950FTIYJOEM,0,1,200,1,0
40367941XGWAFKNV,0,0,200,0,0
47820409OBXHKIDA,0,1,200,1,0
51356497UZAJJZEO,0,0,200,0,0
44209379CGCVAKZM,0,0,200,1,0
24758939VWAWMWCM,0,1,200,1,0
73004382BGYNEUBR,0,0,200,1,0
96319234LBHALKII,0,1,200,1,0
28318863IUFLWSHP,0,0,200,1,0
68353400MMLZJSAV,0,0,200,1,0
60770426STQWUDOB,0,0,200,0,0
68470970ETJRSJWX,0,0,45,1,1
68022175LFMKYLRT,1,1,200,0,0
94351888EYOPLOYF,0,0,200,0,0
28290924ENTDZGBF,0,0,45,1,1
73672112VSJRVZVA,1,1,200,1,0
43241567LOTPAMWG,0,1,200,0,0
72729135AEFKOUDJ,0,1,200,1,0
52188443LZXFWNME,0,0,200,0,0
04860678GGTOEELQ,0,1,200,0,0
38670900QKTQZGXJ,0,0,200,1,0
20916672UKSRKPTZ,0,1,200,0,0
04365419TBEGQWTV,0,0,200,0,0
60237179MFMGRRGG,0,1,200,1,0
75722989QTVNWVIJ,0,0,200,0,0
25778733LSFAOJAF,0,1,200,1,0
81480327PFCPVVKM,1,1,200,1,0
06511300CQWUHMXH,0,0,200,0,0
32794438PBFPLBDR,0,0,200,0,0
54117613XTCPTDCU,0,0,200,1,0
29457530NWBQOFWB,0,1,200,1,0
70221826IDXMKNZR,0,0,200,0,0
39773519JBRKWSTP,0,0,200,0,0
28220875BMLLPMUC,0,0,200,1,0
91965608YURFAMMD,0,0,200,1,0
97488363XGKUCCFV,0,0,200,1,0
79205955HPCWTRAY,0,0,200,1,0
69222855BDOPQQHJ,0,1,200,0,0
22596156RTFMNOSE,0,0,200,0,0
28524488KVZQAHWB,0,1,200,1,0
67062822ULVENRXD,0,0,200,0,0
69214489RKCRSHCW,0,0,200,1,0
43287887GFKRIESJ,0,0,200,1,0
77283224ZXAMSNEA,0,0,200,0,0
17412817SZJHBLFV,0,1,200,0,0
67115178QRKOXCRD,0,0,200,0,0
28960758CHOBCGLK,0,1,45,1,1
75371651MGQISJTZ,0,0,200,0,0
33622138QJGUBOAN,0,1,200,1,0
51248815XBDBTNOH,0,1,200,1,0
16792607SFNKOCOU,0,0,200,1,0
22977273KWEFSMZJ,0,0,200,0,0
91036772DRJUPQBM,0,0,200,0,0
65791919DHKYWSAH,1,1,200,1,0
45476434NJYZFRZI,0,1,45,1,1
45598358CLNLBPRK,0,0,200,0,0
02999751RYKHSGKK,0,1,43,0,1
26631433KVHNYQZQ,0,0,200,1,0
65635078KSCKQNBP,0,0,200,0,0
03652461ZZROZBNJ,0,1,200,0,0
66084481QBLERVEI,1,1,200,1,0
74475979HJLOUBNT,0,1,200,0,0
51068390UYRPHUNQ,0,0,200,1,0
19458539LUEOHLJC,0,1,200,0,0
92053933VKWPSXYM,1,1,200,1,0
12231171KGHEJWAX,0,1,200,1,0
77787689XDYJZXCY,0,1,200,1,0
43513929NVUQESXH,0,0,200,1,0
64432393FIUVTQYN,1,0,200,1,0
19639160ANOBKPFJ,0,0,200,0,0
81309305OPZXKRYR,0,0,200,1,0
19979871HTXHSKTH,0,1,200,0,0
10628437ESJBLFCG,0,1,200,0,0
66593187QKVRDBOO,0,0,200,0,0
55822206SOXLNQVC,0,0,200,0,0
67420080YHHCRJFE,0,1,200,0,0
62679831MGFARKVT,0,0,200,1,0
31168305VGVBDIDG,0,0,200,1,0
64199990OLMGQUVK,1,0,200,0,0
17894582SVOHLKGC,0,1,200,1,0
32097111JRWCCPJO,0,0,200,0,0
88892522WGXZDYIE,0,0,200,1,0
68328981UPGHFQNA,0,1,200,1,0
93089120PLIYTQGD,0,0,50,1,1
96725448GKJJGMCM,0,0,200,0,0
31905758HIECVISX,1,1,200,0,0
97327992UZOLXKVZ,0,1,200,1,0
16594547HWLTAPOJ,0,0,200,1,0
80694858UXXNDLCR,0,0,200,0,0
54420882ZKQBBVLM,0,0,200,1,0
84401715TLYJHVFL,0,0,200,0,0
31889239IAMPWFOV,1,0,200,0,0
29256517IFVVMSJD,0,0,200,1,0
36037423JXSNCEKU,0,0,200,1,0
95951865SNXRBSBU,0,0,200,1,0
06113017WVESITWA,0,0,200,1,0
42489084DYHKVDLV,0,0,200,0,0
56979791OIZWPBNC,0,0,200,0,0
96363684EXLAXIVV,0,0,200,0,0
70317599YFKTPADL,0,0,200,0,0
94121102YZLGHKEE,0,1,200,1,0
90080113AMTMNIHF,0,0,200,1,0
28347650HAPGPBCC,1,1,200,0,0
05321378NRBNVIJH,0,1,200,0,0
06293825NVZIJTTF,0,0,200,0,0
50748178MCLESKAE,0,0,200,1,0
01404888GHNJDTHV,0,1,200,0,0
12394959GBDJSZVJ,0,0,200,1,0
86015059QADSUIEA,0,1,200,1,0
24780141SQEIIYCC,0,1,200,0,0
19833742SXKHZTPS,0,0,200,0,0
83936328RUOBEQET,0,1,200,1,0
01562656PLLYDCFC,0,1,200,0,0
96937026IIHOJQSH,0,0,200,1,0
83900088ELBEZEPI,0,1,200,0,0
10726439BKEGCOZV,0,0,200,1,0
16603634TKEJOLEQ,1,0,200,1,0
56892546HONKDUIH,0,0,200,0,0
28410580KZHHKLHD,0,1,200,1,0
02071044IYQZQYDL,0,0,200,0,0
64982110GGHPJGIT,1,0,200,1,0
37136996DIJHLFND,1,1,200,0,0
17337263KDVAIDMY,0,0,200,0,0
02318099ZHBZABBO,0,0,200,0,0
08058740ZZCSOWOA,0,0,200,0,0
56487321AZJZGTEX,0,0,200,0,0
67470768BZPRERKI,0,0,200,0,0
43441882PCLHTZXM,0,1,200,0,0
69427086JIDGACBV,0,0,200,0,0
72875413SGHFNDBT,0,1,200,0,0
00021560WGSQNOQZ,1,1,200,1,0
41656155UYCHNXKP,0,0,200,0,0
06824450ZDABRDBZ,0,0,200,0,0
50787796EMDVRLGM,1,1,200,0,0
27911208YNSDDQED,0,0,200,1,0
64182585REOFOLPG,0,1,200,0,0
72418264OYTGMIIJ,0,1,200,0,0
33298211SSMOMCEZ,0,1,200,1,0
74671937DUWPPRTF,0,1,200,1,0
16096135VHPTMAAZ,0,1,200,1,0
56342610OSCJEAAW,0,1,200,1,0
56031341MJZZKUJP,0,0,46,1,1
79252632WXCPCGDN,0,0,200,0,0
06750455YHFLKLQA,0,0,200,0,0
12200855NIGXEGAZ,0,1,200,0,0
27240581KJHNTEQO,0,0,200,0,0
99894083HUJMGZHP,0,0,200,0,0
40580821HGDJMUFR,0,1,200,0,0
10289087YSFMVOXD,0,1,200,0,0
14685379AHPQKPFP,0,1,200,0,0
60818144IHGLPSEE,0,0,200,0,0
43511476IMALGWXT,0,0,200,0,0
81738397DFECTDSD,0,1,200,0,0
26650306AMZPXCEI,0,0,200,1,0
49372368BQWPRISI,0,0,200,1,0
69210836GSVKMXXF,0,1,200,1,0
63529569MALOYQYJ,0,1,200,0,0
03251667WXCSAEVD,0,0,200,0,0
93201073HIQHWQAH,0,0,200,0,0
28846863TOFXLXXN,0,1,200,0,0
81308712UEESHAEG,0,0,200,1,0
32010784UFUVBMJC,0,0,200,0,0
15828745NGCKIJDV,0,0,200,1,0
14673825LEZBSIMB,0,0,200,1,0
71446057XBWQOEXX,1,1,200,1,0
86862365LRMOANTV,0,1,200,1,0
27903512MKCZUKQH,0,0,200,1,0
88415014CQVHIZHD,0,1,200,1,0
15094279FHZZYCUN,0,0,200,0,0
59758639YRLBVCCK,0,0,200,1,0
39165943USDKPTYL,0,0,200,1,0
74324153ATSNOYRM,0,0,200,1,0
15325007FUIQJHTV,1,1,200,0,0
24114807XTOQKLFO,0,0,200,1,0
27775761PAKXOVXU,0,0,200,0,0
19664755BRCGYLVL,0,0,200,0,0
86082823QQTQJZKF,0,0,200,1,0
48720905JZHECJSA,0,0,200,1,0
81990683JZIPHKAJ,0,0,200,0,0
46019351AJIPZHWD,0,1,200,1,0
62764623DGRDLQBF,0,1,200,0,0
56111364EDIIRFTP,0,0,200,0,0
23769575PFAEVSDJ,0,0,200,1,0
65146730HFREGDUY,0,0,200,1,0
48255414EWBNYXKZ,0,1,200,1,0
07202664QYAFWJSM,0,0,46,1,1
50635928VHIUNJAG,0,0,200,0,0
81002997VCWREKOF,0,0,200,1,0
46131218JYWCZBUK,0,0,200,0,0
46005925MGFSNMAM,0,0,200,1,0
67691116UVLXSKVV,0,0,200,1,0
52061486PBVYHOVC,0,0,200,1,0
55308588ECSLXYMZ,1,1,200,0,0
25733508VSZUAOIL,0,0,200,1,0
65522851FYLYPDSK,0,1,200,0,0
83922969YRVFEYVF,0,0,200,0,0
43828350UUBJBVVR,0,0,200,0,0
02467417CRVHNKMD,0,0,200,0,0
37571160PJGCPTFK,0,0,200,0,0
77914293QCIIIRUM,0,0,200,1,0
96493702XLMQPCQN,0,1,200,0,0
21590318EFBDJTAC,1,1,200,1,0
80693884DTAFOCNR,0,0,200,1,0
38911615WAXLLASL,0,0,200,1,0
15798369KEXVPRMK,0,0,46,1,1
60006778ALCRWWSW,0,1,200,1,0
39171214BXILTBRA,0,0,200,1,0
49205001XFSFOWFN,1,1,200,1,0
11373667LIEKIYYT,0,0,200,1,0
38651482AYALCVBR,0,1,200,1,0
62556741AEXOVPFB,1,1,200,1,0
89410944DCOHSEMU,0,1,200,0,0
51257815VWVNMBWA,1,1,200,1,0
71394314JVBIWWFC,0,0,200,0,0
04734342RCVTPKER,0,0,200,0,0
63859593YJRCPQGU,0,1,200,1,0
01119751YDPZBLDO,0,1,200,0,0
40488660CBEBHBMC,0,0,200,0,0
18282415QPFKTCXB,0,1,200,0,0
87580474DIEMFEAQ,0,1,200,1,0
85534529SZOWNJUD,0,0,200,0,0
75589276PDKZKQNA,0,0,200,0,0
25298697ERDMSDJJ,0,1,200,1,0
88390740EUHMOUSB,0,1,200,1,0
51568129DYLQPODV,0,1,200,0,0
42545792YFJYPHRN,0,0,200,0,0
12286748KORAEFYY,1,0,200,1,0
69472333WCVAABGC,0,1,200,1,0
98842078ZVFXGXUJ,0,1,200,0,0
73794520MCVBBSEG,0,0,200,0,0
92790933RAXPUSUB,0,0,200,1,0
66685500FHWDTOSF,1,1,200,1,0
49535114KBAYFPNI,0,0,200,1,0
54643680AHRLJZHA,0,0,200,1,0
04048498EZEAGQMI,0,1,200,0,0
31052443YFORLGYN,0,1,200,0,0
35410706MFJNMGZT,0,0,200,0,0
91633612KNZQYSAK,0,1,200,1,0
15798518DWFWDSBL,0,1,200,1,0
22769646SYFOIQDX,0,1,200,1,0
40799537NRRSPUYS,0,0,200,1,0
66376574JBTXSGEK,1,1,200,1,0
29220632DVIPFWAP,0,1,200,0,0
78021968ZKLKCAMQ,0,1,200,1,0
69866409BNZNYROB,0,1,200,0,0
26450062SLXUMGHX,0,0,200,1,0
57794242WNMEHRKU,0,1,200,1,0
96794254ESEBCDPH,0,0,47,1,1
63037669OXHIYXVA,0,0,200,1,0
94357785ODPRIAAX,0,0,200,0,0
24894739BOVZPLRP,0,0,200,0,0
83036244STNJBAEP,0,0,200,0,0
48064292TSEGLXFF,0,0,200,1,0
84482173AWHBTIJK,0,0,200,0,0
85523515UWGYSIRP,0,0,200,0,0
14976224NPUZZPYW,0,1,200,0,0
79785642RZPPTFHG,0,0,200,0,0
17044900AKFUCQBA,0,0,37,1,1
83493751GOTUZPHF,0,0,200,1,0
49227499RQYMGDQD,1,1,200,1,0
23017187YZRWBONP,0,0,200,0,0
78738614BVOJDMNB,0,1,200,0,0
29737886IIGQVNAH,0,1,200,1,0
74799322ZTEOAIPN,0,1,200,1,0
80021151IMRTFYOW,0,0,200,1,0
07286480ARKTHIZV,0,0,200,1,0
30322595BEPSDLFH,0,1,200,1,0
83369628FPGIPGZA,0,0,200,1,0
41591496JOQPGBDQ,0,0,200,0,0
96062373DXBODVJI,1,1,200,1,0
50650452HFSEEUFJ,0,0,200,1,0
02270540EPSLIRSD,0,1,200,0,0
79195666BSHQZRNO,0,1,200,1,0
89682506IYAMNHNC,0,0,200,1,0
37816558FNKFHRGI,0,0,200,0,0
44436817ALJTEKAX,0,0,200,1,0
07412895WWJUYHSP,1,0,200,1,0
57971809WGCHFHUJ,0,1,200,0,0
90426643XQWTJRSB,1,1,200,1,0
26094534AUWVADHQ,1,1,47,1,1
52950182CRDKTNKA,0,1,200,0,0
44062209VPQNBWNH,0,0,200,1,0
92123642EDQDYEEW,0,0,200,0,0
02412788KJTJRNMK,0,1,47,0,1
15743137SQUZTJIR,0,1,200,0,0
48642756WLFHHQIM,0,1,200,1,0
42468883SLFPWOUA,0,0,200,1,0
40640341ZLZJETWI,0,1,200,1,0
05145861SLINLWDZ,1,1,200,0,0
46156011SGKLGPBP,0,1,47,1,1
31717261BJPRRMME,0,1,200,1,0
46514423HMXBJEWV,0,1,200,1,0
51304800PHGHFNPU,0,0,200,0,0
47849465CUZDLYSN,0,0,200,0,0
34914668IUJSFBZW,0,0,200,0,0
93304535VMXNKUMC,0,0,200,1,0
09539379PUHJTLQY,0,0,200,0,0
28371184JHNQTSRX,0,0,200,1,0
52477692RARJREFI,0,0,200,1,0
60473232CVILTSDY,0,0,200,0,0
00243747ZHEKWHOA,1,1,51,1,1
70295092JASVPFPE,0,1,200,1,0
20213646UUNGJJWO,0,1,200,0,0
63153087YLNCGABN,0,0,200,0,0
75580208BFATOYUC,0,0,200,0,0
36857089LJUWXXKT,0,1,200,0,0
22352354OGICZTYN,0,0,200,1,0
63379532SQILEIPI,0,1,200,1,0
28795799IBMXHIEL,0,0,86,1,1
15097966RCVVPMJL,0,0,200,1,0
65990927LWRMAPFV,0,0,200,1,0
09784168YLMZMWDZ,0,1,200,0,0
53818624DHSEYFDD,1,0,200,1,0
94075589EAYBXEQG,0,0,200,0,0
73310130HVDYMDXG,0,1,200,0,0
41413234VLEJAREO,0,0,200,0,0
56682453AZKSHAGQ,0,0,200,1,0
14868190NTTMRLUH,0,0,200,1,0
23085194NXCSFHJO,0,0,200,1,0
06700934QCNGKQRC,0,0,200,0,0
79663392KTUBOQRW,0,0,200,0,0
03225853RNIFFFFY,0,1,200,1,0
80328191VNWSYRWM,0,0,200,1,0
89427829TDXKDXCZ,0,0,200,0,0
18289388JKKRNYWR,0,1,200,1,0
50570911JNVKKUTG,0,0,200,1,0
21991799GTHXABUA,0,0,200,0,0
12860870HFQRDAZN,0,0,200,0,0
31409428FOWWFVLH,0,1,200,0,0
58928160GYRXFEIO,0,1,200,0,0
67452766UNBVBMBY,0,0,200,0,0
51432866ZQSGILKF,0,0,200,0,0
08355662YRAKWMZD,0,1,200,0,0
61302319SCDBPWOB,1,0,200,1,0
80324605VCRTSTZF,1,1,200,0,0
05158509RDRWDBHM,0,0,200,0,0
77843486WBCGVHVL,0,0,200,0,0
60668888DVBCFWDW,0,1,200,1,0
40752683EUJULSCY,0,0,200,1,0
88656050NMLBSLMC,0,0,200,1,0
32879856SEQNZTPC,0,0,200,0,0
54278277ZIDAHHSR,0,1,200,0,0
05328805JNRDEPES,1,0,200,1,0
56698555JNQHNTYT,0,0,200,0,0
95668532OPWWLNFT,0,0,200,0,0
66374724KASMRRCF,0,0,200,1,0
11154699NFGLYPAL,0,0,200,1,0
58168418VZKQKCNN,1,1,200,1,0
04264725PWPUXBXV,0,0,200,0,0
78136890MBLOOMLU,0,0,200,0,0
66102642CJHPLQTW,0,1,46,0,1
07268893QMLOFVWC,0,1,200,0,0
19135381PVQXCSZC,0,1,200,1,0
05204979INGAOEXV,0,0,200,0,0
58893277XRIAFNXS,0,0,200,0,0
49813827AMUKETMP,0,0,200,1,0
01950634EGKYMSUK,0,1,200,0,0
49072868UYYKOSOW,0,0,200,1,0
54026868UFVFTBZU,0,1,200,0,0
53753325JDVDWOEU,0,0,200,1,0
91275501TZTOPTWZ,0,0,200,1,0
23004897UGHWHWXB,0,1,200,0,0
67044655TCNIGVCN,0,0,200,0,0
72250438EJUFOSQO,0,1,200,1,0
23962830NQLWJSFD,0,0,200,0,0
85955544OCOHSBUQ,0,0,200,0,0
28249717MNNFHLBQ,0,0,200,0,0
81022525PCMJFMXU,0,0,200,1,0
88724805RBPFJVQZ,0,0,200,1,0
64340569CQGLYWUA,0,0,200,0,0
19208090BXTESBWS,0,0,200,1,0
98747888HJANLCKG,0,1,200,0,0
90961902EFOCCOFQ,0,0,200,1,0
94908538IKIOGSVR,0,0,200,0,0
72701035AFBNYRYK,0,1,200,1,0
41059801RSXTRNKP,0,0,200,1,0
79227747MYNNLZKL,0,0,200,1,0
23771307AKUBQJLI,0,0,200,0,0
11289775NLFDZXQL,0,0,200,0,0
23595074QAZECJBD,1,1,200,0,0
90356638DZFTHTGY,0,0,200,1,0
55577460XMGAXDAN,0,1,200,1,0
86505771GOPIZQXW,0,1,200,1,0
96832225ZEVRBEJM,0,0,200,0,0
76368531EXMBUGPB,0,0,200,0,0
42851224COJGICGH,0,0,200,0,0
84357512MUVXYDKM,0,1,200,0,0
87021672HPXIVSPY,1,1,200,1,0
60741858CQUIAGKE,0,0,200,0,0
52687237BTRBSFXU,0,0,200,1,0
98531980OXYIJYMU,0,0,200,1,0
71991594ECYIAZAF,0,1,200,1,0
90329104TAMVEVWL,0,0,200,0,0
80955668DJSOCVJI,0,0,200,1,0
22271696ZXEMWJTM,0,0,200,0,0
18749803NSTYWKFP,0,0,200,1,0
91016165ZFXFSSDW,0,1,200,1,0
93220624MTCFEZNP,0,0,200,1,0
30187387TJPSHQTS,0,0,200,0,0
06360535EHXPUWNH,0,1,45,0,1
21510754CHUXQWLP,0,0,200,0,0
18919837RBBAZIKL,0,0,200,1,0
68129947YCJZPQNE,0,0,200,0,0
30631691RMUVVZMO,0,0,200,0,0
33195390OEVGHVTE,0,1,200,0,0
47551413ZZVKVVHF,0,0,200,0,0
04063576TIZCILNV,0,0,200,1,0
50234595MXPFXVDD,0,0,200,0,0
81316981XXOOZLTJ,0,0,200,1,0
53773186JXPGOPUE,0,1,200,1,0
97886690ZNVRFUJJ,0,0,200,0,0
43123803NYHEDXVM,0,0,200,1,0
98178356TNBTVYVO,0,0,200,1,0
11473949CNEZOZNA,0,1,200,0,0
32347415AMBGNBSK,0,0,200,0,0
55155687MIAUWCDP,1,1,200,1,0
46687867KXOBWHLP,1,1,200,0,0
14786108KFWSEKIE,0,0,200,0,0
39952613NGXFDLNV,0,1,200,1,0
58783894UKAJZTPH,1,1,200,1,0
24361334VSXCYVGA,0,0,200,1,0
63473086WFIMSIRV,0,1,200,1,0
59031326SRJKJDEI,0,0,200,1,0
64772704HHZIWGSY,0,1,200,1,0
21316413LBMXEFZF,0,0,200,0,0
12462891QPAUQJIY,0,0,200,1,0
44340645ADNWMNTW,0,0,200,0,0
34036940RPUVZFRE,1,1,200,0,0
64490210WJJEASZG,0,1,200,0,0
88093741YRDIERQP,0,1,200,0,0
80270929MXYXYXWH,0,1,200,0,0
73816531GDAVXSTH,1,1,200,0,0
43598940UOFICLGL,0,0,200,1,0
91970474DUURIDAF,1,0,200,1,0
12158867JNQIRYRP,1,0,200,1,0
34734886VDKTFQGQ,0,0,200,1,0
99224696ZSLDWUUX,0,0,200,0,0
76077586FWPNIXYX,0,0,200,0,0
53656451GFAFQMMG,0,0,200,1,0
28762421NAYUDTVY,1,1,46,1,1
97463370YGHFVMWY,0,0,200,1,0
36226250DJAOMLEC,0,0,48,0,1
98760869DYBNJLTL,0,1,47,0,1
70056799UWZFEHMI,0,0,200,0,0
12081768APXLUHVL,0,0,200,1,0
57776397NFDNOMPN,0,1,200,1,0
27038850IHKWUPWT,0,1,200,1,0
76721156OSWZYBNJ,0,0,200,0,0
66653894TSIAPAQQ,0,1,200,0,0
72205924FEEURXPM,1,1,200,1,0
13508414WKJJUBSG,1,0,200,1,0
66508924YFFXOBOR,0,1,200,1,0
46551878TEBFKLAL,0,0,200,1,0
58286213IOPLOLKN,0,0,200,1,0
15955173YPAFXKXC,0,1,200,0,0
69923950USPNMUWV,0,1,200,0,0
44297762GXGOPLCN,0,1,200,0,0
05672596IIHUONSQ,0,0,48,1,1
92131331RKARXYOC,0,1,200,1,0
87167253MLAHHJMW,0,1,200,0,0
28153311JYJLZOVV,0,1,200,1,0
07917643NORUADZJ,0,0,200,0,0
43766205EPHMXXWF,0,0,200,1,0
09211933TVTVDMZF,0,1,200,0,0
23338231NXUYBHQX,0,1,200,1,0
61178340ENALJHVE,1,0,200,0,0
54991008RZOMJUYV,0,1,200,0,0
31937766YZYQYPMT,0,1,200,0,0
41208619FYAPNYOH,1,1,200,0,0
18262783XXIOEHNG,1,1,200,1,0
24817040QVXDODKQ,0,1,200,1,0
59050251PPYLPYVV,0,1,200,0,0
83336697IGYUDMPQ,0,0,200,1,0
07529359KGCFCHLW,0,0,200,1,0
73126206IHJQQYMA,0,1,200,1,0
26954629XQWOBURZ,0,0,200,0,0
59941447CBEKRNCQ,0,1,200,0,0
80778297YGYJXQMZ,0,1,200,1,0
20789147FTXYGSOS,0,1,200,0,0
92709328WDKCLIHI,0,0,200,1,0
88900806RTBMJUZD,0,0,48,1,1
04679429TKWCVQVV,0,1,200,0,0
63200826NFBEYLZJ,1,1,200,0,0
06866099DTMEXWZP,0,0,200,0,0
32731991PILGFNEI,0,0,200,0,0
90070637RLBMPKIK,0,0,200,1,0
48699911VNHCIXTQ,0,0,200,1,0
37869564ZDLSXRAM,0,0,200,0,0
70884114FGEYCHMF,0,0,200,1,0
55445659QWZPGZCH,0,1,200,0,0
54043338TPOADMDJ,0,1,200,0,0
80874456IZYJLJOI,0,0,200,1,0
81279739OLPOSITN,0,1,200,0,0
20275844LHKYCRDI,0,1,200,1,0
05402981JJXFFUOA,0,0,200,1,0
61580782BOCNHYEY,0,1,200,1,0
20949136PODZFYYY,0,1,200,0,0
34851084IIXGFZHO,0,1,200,1,0
58638145ZCBFDFNS,0,0,200,0,0
08557709RHMGVQTS,0,0,200,0,0
78258335MIWAYAFO,0,0,200,1,0
67331556FUJZVWVK,0,0,200,1,0
